Contribution ID;Comment ID;Comment Subject;Comment Text;created (UTC);;
141;506;Antwort an Nr. 471;Okay, bzgl. der Sprache war ich ein bisschen ruppig, Entschuldigung. Dass das Thema häufiger wechselt, liegt daran, dass Sie hier mit verschiedensten Leuten diskutieren. An Ihrer Argumentation hat mich gestört, dass Sie die Eignung als Rettungsweg als Argument gegen die Einrichtung von Fahrradstraßen angeführt haben, obwohl ich da (wie gezeigt) kein Problem sehe. Tatsächlich ist ihr einziges Argument doch auch nur, man müsse halt Straßentunnel bauen, dann erledige sich das Problem. Naja...;2020-10-29T16:46:19Z;;
141;563;Antwort an Nr. 506;Hiermit zeigen Sie Größe, das ist wunderbar. Natürlich gibt es in einer Demokratie immer 100%-ig konträre Meinungen, die wird es wohl zu jedem Thema und zu jeder Zeit geben. Wenn man es aber trotzdem schafft auf demselben Niveau ohne persönliche Anfeindungen etc. zu diskutieren ist das doch schon ein großartiger Erfolg. Gerade in Zeiten immer hitziger werdender Gespräche.;2020-10-30T15:44:38Z;;
141;601;Antwort an Nr. 563;Ich glaube, zumindest darauf können wir uns einigen, und das finde ich wunderbar!;2020-11-01T11:43:34Z;;
141;408;;Schade, dass man hier keine Bilder posten kann, deshalb so: https://twitter.com/urbanthoughts11/status/1191295205187686400;2020-10-24T12:10:13Z;;
141;441;Antwort an Nr. 408;Der Tweet sagt alles...;2020-10-26T07:43:59Z;;
141;447;Antwort an Nr. 408;gensu so ist es. Wollen die Autoverfechter nur nicht wahr haben.;2020-10-26T10:42:25Z;;
141;462;Antwort an Nr. 447;Wo ist denn  das Problem? Es muss nicht nur jeweils eine Spur hinzugefügt werden, sondern gleich 5 je Richtung. Aber vielleicht kann der Verkehr an den Ausfahrten auch einfach nicht schnell genug abfließen? Das kann ich leider anhand des Videos nicht beurteilen. Und ja, ich will es wahrhaben. Das Problem kann nämlich gelöst werden, und zwar autofreundlich. Komischerweise sind die Amerikaner vom Automobil überzeugt, so gut wie jeder hat eines... Denen sollte man mit Fahrrädern nicht kommen...;2020-10-26T18:17:53Z;;
141;465;Antwort an Nr. 462;"Etwas was die Fahrradverfechter nur nicht wahr haben wollen: Laut ""Los Angeles-Long Beach-Riverside Combined Statistical Area"" lebten 2006 in der Metropolregion knapp 18 Millionen Menschen. 1950 waren es ungefähr 5 Millionen. Die Bevölkerung ist seitdem annähernd linear bis heute angestiegen. Warum nimmt dann der Verkehr auf den Autobahnen rasant zu??? Warum mussten dann alle 10 Jahre je eine Spur pro Richtung zugefügt werden? Autofeinde sollten sich vielleicht erst einmal informieren...";2020-10-27T07:48:42Z;;
141;468;Antwort an Nr. 462;Ganz richtig. Ich bin ferner dafür 50% der Fläche Deutschlands zu Autobahnen zu machen und 50% zu Parkplätzen! Automobile Freiheit pur! Träumchen!;2020-10-27T09:23:41Z;;
141;472;Antwort an Nr. 468;Sie sollten Komiker werden, Sie haben Talent! Das passiert also, wenn die grünen Argumente in der Luft zerrissen werden...;2020-10-27T10:55:44Z;;
141;474;Antwort an Nr. 472;"Ach wie niedlich. Interessante Vorstellung von Argumente in der Luft zerreißen...
Das erinnert an die alte Erkenntnis, dass man mit einem Egoisten nicht über Egoismus argumentieren kann - das Thema erschließt sich ihm nicht.";2020-10-27T16:29:55Z;;
141;477;Antwort an Nr. 474;Hauptsache Sie sind auch ohne stichhaltige Argumente allwissend. Das ist wohl ungefähr die Definition von Egoismus. Wenn Sarkasmus Argumente ersetzt. Anscheinend macht es wirklich keinen Sinn mit Ihnen zu reden.;2020-10-27T20:12:20Z;;
141;701;Antwort an Nr. 462;"Das Recht, ein Auto zu besitzen wird Ihnen ja nicht beschnitten. Es ist nur gemeinwohlschädigend, damit durchs Awohnzimmer der Stadt zu fahren. In den USA tut sich auch eine Menge, siehe Oregon, New York, Michigan, Minneapolis,...
https://bikingexpert.com/75-most-bike-friendly-cities-in-the-world/

In New York ist ein Teil vom Times Square Fußgängerzone geworden. Ich frag mich allmählich auf welcher Autobahn Sie Urlaub machen.";2020-11-17T17:59:05Z;;
141;702;Antwort an Nr. 468;OK, Sie sind ein Troll.;2020-11-17T18:00:03Z;;
141;446;;Der Autoverkehr hat die Stadt hässlich, unsicher, laut und krank gemacht, die Fußgänger und Radfahrer an den Rand gedrängt, die Kinder in Käfige gesperrt. Alles, damit sich Menschen mit Gaspedal frei fühlen dürfen. Die Abkehr von der autogerechten Stadt ist längst überfällig und das hier kann nur ein kleiner Schritt in die richtige Richtung sein. Bitte mehr davon!;2020-10-26T10:41:51Z;;
141;452;Antwort an Nr. 446;Die Kinder in der Stadt sind sowieso immer umgeben von einer Kunstwelt... Wer das nicht möchte muss wohl aufs menschenfreundliche Land ziehen. Außerdem war die Stadt leider niemals autogerecht.;2020-10-26T11:27:47Z;;
141;467;;"In Deutschland haben wir 

9 Tote
18 Schwerstverletzte
163 Schwerverletzte
886 Leichtverletzte

im Straßenverkehr. 
PRO TAG!

Hauptgrund: Überhöhte Geschwindigkeit.

GdV-Zahlen 2017

Es reicht mit diesem Autoirrsinn!";2020-10-27T09:21:55Z;;
141;473;Antwort an Nr. 467;"Auf die Einwohnerzahl gerechnet liegt Deutschland im weltweiten Schnitt ziemlich gut. Dies sollten Sie bei Ihrem Kommentar beachten. Beleg: https://de.wikipedia.org/wiki/Liste_der_Länder_nach_Verkehrstoten

Aber bitte nicht falsch verstehen: Jeder Tote und Verletzte ist einer zu viel, deshalb das Auto zu verbannen ist jedoch definitiv falsch, viele Tote im Straßenverkehr gab es auch schon vor der Massenmotorisierung en masse.";2020-10-27T11:46:22Z;;
141;475;Antwort an Nr. 473;Aha! Weil es Länder gibt, in denen Autofahrer noch mehr Tote und Verletzte verursachen, können wir ruhig unbeirrt weitermachen.;2020-10-27T16:32:57Z;;
141;478;Antwort an Nr. 475;Das sind dann wohl fast alle Länder der Erde...;2020-10-27T20:12:54Z;;
141;699;;Reißt doch Hamburg ab und macht einen Parkplatz draus.;2020-11-17T17:43:28Z;;
143;374;;Den Jungfernstieg vom Verkehr ausschließen;2020-10-23T12:08:33Z;;
143;381;Antwort an Nr. 374;Fußgänger sind auch Verkehr: Fußverkehr. In Hamburg gibt es dafür seit kurzem sogar eine Fußverkehrsbeauftragte.;2020-10-23T16:11:10Z;;
144;387;;Attraktiv war der Jungfernstieg für Besucher schon vorher.;2020-10-23T17:09:45Z;;
144;457;;Es IST derzeit eine Baustelle. Auch ein Provisorium muss hergestellt werden;2020-10-26T15:21:28Z;;
144;693;;Attraktiver wird es dann durch den finalen Umbau. Vorher viele Steuermittel zu verwenden finde ich unverhältnismäßig.;2020-11-17T17:29:38Z;;
145;395;;Für individuellen Verkehr ohne Einschränkungen;2020-10-23T17:47:24Z;;
145;413;Antwort an Nr. 395;Volle Unterstützung, zumindest, wenn er nicht motorisiert ist :-) Fahrradfahrer sind auch Individualverkehr!;2020-10-25T10:34:45Z;;
145;436;Antwort an Nr. 413;Und Fußgänger und Rollstühle ebenso!;2020-10-25T19:09:07Z;;
145;405;;"Es gibt kein Recht darauf, immer überall mit seiner stinkenden, lärmenden und gefährlichen Kiste hinfahren zu können. Ein Menschenrecht auf ""Parken"" gibt es schon dreimal nicht! Wir haben über 13000 km Autobahn in Deutschland - fahr doch mit deiner Blechkiste darauf rum!";2020-10-23T20:01:29Z;;
145;409;;Individualverkehr ist auch z.B. Fußverkehr, Radverkehr und diesem wird endlich ein bßchen mehr Raum, Komfort und Sicherheit geschaffen. Allen anderen damit auch mehr Ruhe und bessere Luft.;2020-10-24T16:28:58Z;;
145;689;;Lieferverkehre sind geregelt weiterhin möglich.;2020-11-17T17:20:51Z;;
146;411;;Menschen kaufen ein, nicht Autos.;2020-10-25T08:10:39Z;;
146;412;Antwort an Nr. 411;Dafür sitzen einkaufswillige Menschen in den Autos, denn noch sind Autos keine selbstfahrenden Roboter.;2020-10-25T10:19:15Z;;
146;424;Antwort an Nr. 412;Komisch, ich kaufe auch gerne ein, fahre aber mit dem Fahrrad...;2020-10-25T16:39:39Z;;
148;414;;Sehr richtig!;2020-10-25T12:44:00Z;;
148;421;;Jeder hat seine eigene Definition von schön: Der Eine mag mit Autos vollgestopfte Straßen mit Lärm und Abgasen. Andere bevorzugen autofreie Quartiere mit Aufenthalts- und Lebensqualität.;2020-10-25T13:38:05Z;;
148;597;Antwort an Nr. 421;Agreed. Ich finde Autos und Autovermietung irgendwie nicht besonders schön. Ich habe auch noch nie Touristen den Verkehr fotografieren gesehen.;2020-11-01T07:05:26Z;;
148;433;;Fußgänger, Radfahrer und Rollstuhlfahrer sind auch Verkehr! Von tot und langweilig kann man da ja wohl kaum sprechen.;2020-10-25T18:52:12Z;;
148;448;;Das private Automobil als Merkmal von Lebendigkeit zu betrachten, erfordert schon ein beträchtliches Maß an Phantasie.;2020-10-26T10:50:57Z;;
148;456;;Ja, genau das will man :-);2020-10-26T15:20:29Z;;
152;455;;Die Spur wird mit 6m in jede Richtung ausreichend breit. Momentan ist der Platz nur durch die Baustelle noch eingeschränkt;2020-10-26T15:19:41Z;;
153;454;;Die Öffnung von Gänsemarkt ( Wollen Sie über den Platz fahren? ) und Große Bleichen würde das Projekt adabsurdum führen. Ihre Bedenken zur Folge könnte die Ableitung des MIV auch schon vor den aktuellen Stellen erfolgen, dann sind Ihre Konfliktbedenken auch gelöst.;2020-10-26T15:17:46Z;;
153;458;;"Eine Änderung der Spuren in der Dammtorstrasse würde schon helfen:
Rechte Spur nur für Abbieger in den Valentinskamp und linke Spur dann geradeaus in die ABC Strasse und Richtung Gänsemarkt.
Aber es stimmt, dass mit der momentanen Spurführung ein enormer Rückstau erzeugt wird. Wie das ganze Projekt wurde auch hier nicht zu Ende gedacht, so sehr ich für Autofreiheit bin, aber die Zu- und Abfahrtswege müssen besser organisiert werden.";2020-10-26T15:23:36Z;;
153;686;Antwort an Nr. 458;Ich finde es sträflich, dass in Hamburg so seziererisch auf einzelne Straßen geschaut wird statt ein Gesamtkonzept für die City zu formulieren. Das kann allein aus Attraktivitätsgründen (vom Klimaziel mal ganz abgesehen) nur weitestgehend auto- und 100% emissionsfrei sein, denn andere Metropolen machen genau das - jetzt.;2020-11-17T17:12:22Z;;
153;685;;Gegenvorschlag: konsequente Schließung aller Straßen, die nicht zu Tiefgaragen führen. Ausweisung der Parkhäuser und freier Plätze wie andernorts auch. Ansonsten Ring um die City denken, kein Durchfahrtsverkehr mehr!;2020-11-17T17:09:10Z;;
155;480;;Das finde ich einen sehr wichtigen Hinweis. Generell sollten solche Ausnahmen für Schwerbehinderte großzügig bewilligt werden. Es reicht ja völlig aus, wenn man mit dieser Sondergenehmigung die eigentlich gesperrten Bereiche im Schritttempo befahren darf. Mit solchen Ausnahmeregelungen würde auch ein Hauptargument der Gegner von Sperrungen für den Individualverkehr direkt wegfallen.;2020-10-28T10:35:54Z;;
155;682;;Mir stellt sich die Frage welche Schwerbehinderten gemeint sind, die nicht mit Bus, Taxi oder ggfs Ridesharinganbietern fahren könnten? Ich frage wirklich aus Unkenntnis wer so sehr auf das eigene Fahrzeug angewiesen ist? Die Kassen übernehmen doch sogar Kosten für Krankenfahrten mit dem Taxi.;2020-11-17T16:19:17Z;;
157;476;;Alles innerhalb des Ring 2 sollte autoarm und verkehrsberuhigt sein. Ferner T30 als Regelgeschwindigkeit überall, mehr nur in Ausnahmefällen.;2020-10-27T20:08:45Z;;
157;479;;Alles innerhalb des Wallrings (mit Ausnahme der Ost-West-Straße) autofrei, Tempo 30 und City-Maut innerhalb des Rings 2!;2020-10-28T08:43:41Z;;
157;688;;Totale Zustimmung! Paris macht das gerade in großem Maßstab, dagegen ist Hamburg ein Dorf.;2020-11-17T17:17:59Z;;
160;486;;Gute Idee! Zeit wird es auch. Hamburg hängt hinterher;2020-10-29T14:14:36Z;;
160;667;Antwort an Nr. 486;Endlich passiert mal was damit die Tauben überleben und nicht nach 2 Jahren sterben wie im 4 Kommentare weiter unten.;2020-11-04T10:24:45Z;;
160;487;;Super Idee!;2020-10-29T14:26:37Z;;
160;488;;Toller Vorschlag, um das Problem dort endlich anzugehen;2020-10-29T14:27:06Z;;
160;495;Antwort an Nr. 488;"Das eine wunderbare Idee. 
Tauben brauchen ein Zuhause in dem so tierfeindlichen Hamburg. 
Es ist eine Schande wie Tauben in Hamburg behandelt werden. Sie werden vergiftet, aufgespießt, verklebt und getreten. SPD und Grüne versagen total was Tierschutz in Hamburg angeht. 
Man schämt sich richtig als Hamburger wie es hier um den Tierschutz bestellt ist.";2020-10-29T15:33:25Z;;
160;666;Antwort an Nr. 495;Finde ich auch. Ich habe letztens gelesen das Tauben normalerweise 10 Jahre leben aber jetzt nur noch 2 Jahre weil sie das ganze Fast Food Essen essen. Ist das nicht schrecklich?;2020-11-04T10:21:47Z;;
160;489;;Das wäre doch genial, weil davon Mensch UND Tier profitieren würden.;2020-10-29T14:35:20Z;;
160;490;;Super Idee, einer Regelung wie beim Augsburger Modell ließ schon viel zu lange auf sich warten.;2020-10-29T14:36:11Z;;
160;526;Antwort an Nr. 490;Ja, so ist es. Hamburg kümmert sich überhaupt nicht darum.;2020-10-30T07:47:39Z;;
160;491;;"Guter Vorschlag!
Dann bräuchte man sich auch keine Gedanken mehr um den Dreck der Tauben zu machen";2020-10-29T14:56:47Z;;
160;492;;Die beste Lösung für Tier, Mensch und Stadt! :);2020-10-29T15:14:57Z;;
160;493;;Es wird höchste Zeit! Andere Städte machen es vor. PRO betreute Taubenschläge in der Innenstadt und damit verbundene klare Strukturen und Zuständigkeiten.;2020-10-29T15:22:41Z;;
160;494;;Super Vorschlag! Betreute Taubenschläge sind für Tier und Mensch von Vorteil;2020-10-29T15:26:03Z;;
160;496;;"Das eine wunderbare Idee. Tauben brauchen ein Zuhause in dem so tierfeindlichen Hamburg. Es ist eine Schande wie Tauben in Hamburg behandelt werden. Sie werden vergiftet, aufgespießt, verklebt und getreten. SPD und Grüne versagen total was Tierschutz in Hamburg angeht. Man schämt sich richtig als Hamburger wie es hier um den Tierschutz bestellt ist.

29.10.2020 | 16:33:25 Uhr | Nr.495";2020-10-29T15:36:27Z;;
160;497;;Längst überfällig!;2020-10-29T15:40:46Z;;
160;498;;Wird endlich Zeit! Hamburg hinkt da leider sehr hinterher. Anstatt Taubenschläge zu bauen, wird das Steuergeld für Reinigungsarbeiten rausgeschmissen. Vom Taubenleid mal abgesehen...;2020-10-29T16:07:43Z;;
160;500;Antwort an Nr. 498;Oder in teure Vergrämungen gesteckt, die teilweise tierschutzwidrig sind und auch nicht wirklich helfen und erst recht nicht das Leid mindern!;2020-10-29T16:10:51Z;;
160;566;Antwort an Nr. 500;Das ist wahr. Oft habe ich schon den Kopf geschüttelt bei den unsachgemäß angebrachten Vergrämungen, die noch dazu nicht einmal regelmäßig kontrolliert werden.;2020-10-30T17:19:08Z;;
160;499;;Ich bin auf jeden Fall PRO 🕊Taubenschläge 🕊;2020-10-29T16:10:43Z;;
160;501;;super;2020-10-29T16:12:17Z;;
160;502;;Gute Idee. Ich liebe Avifauna aber Tauben können zu Raten werden!;2020-10-29T16:17:02Z;;
160;507;Antwort an Nr. 502;Tauben nicht, Menschen schon!;2020-10-29T16:52:09Z;;
160;509;;Oh das wäre fantastisch 😃;2020-10-29T17:09:10Z;;
160;512;;Ein integratives Stadttaubenkonzept ist eine hervorragende und sehr gut umsetzbare, tierschutzgerechte Lösung zur Verbesserung der Stadthygiene im Hinblick Stadttaubenproblematik. 👍;2020-10-29T17:23:28Z;;
160;514;;Super Idee 😊;2020-10-29T17:37:39Z;;
160;515;;"Toller Vorschlag! 
Denn Tauben gehören einfach zum Stadtbild dazu und es wird endlich Zeit, dass sie Beachtung finden.";2020-10-29T18:40:23Z;;
160;517;;Die Taubenpopulation auf tierschutzkonforme Weise kontrollieren, das ist doch eine Win/Win-Situation für alle!;2020-10-30T06:37:45Z;;
160;518;;Das wäre wunderbar. Ich liebe Tauben, und ertrage es nicht mehr, sie hungernd und verzweifelt ununterbrochen auf der Suche nach einem Krümelchen herumtrippeln zu sehen. Füttern ist verboten, und da ich ihnen nicht beim verhungern zusehen mag, meide ich seit längerem die Innenstadt. Ich wäre sehr glücklich, wenn dieser Plan verwirklicht würde!;2020-10-30T06:43:38Z;;
160;519;;Pro Taubenschläge! Sinnvoll für Taube und Mensch! ✊🏻;2020-10-30T06:54:03Z;;
160;520;;Ich finde es an der Zeit die Tauben in Hamburg zu akzeptieren und sie dem entsprechend mit einem Taubenschlag am Jungfernstieg zu betreuen, dann fallen sie auch keinem mehr zur Last. Die Tiere können nichts für ihr Verhalten, das der Mensch verursacht hat.;2020-10-30T06:55:09Z;;
160;521;;Eine großartige Idee und die beste Lösung für Tier und Mensch!;2020-10-30T07:06:34Z;;
160;522;;Bitte unbedingt Taubenschläge einplanen! Die armen Tiere können doch auch nichts dafür.;2020-10-30T07:15:52Z;;
160;523;;Lang überfällig. Modernes und nachhaltiges Stadttaubenmanagement ist eine Pflicht.;2020-10-30T07:19:26Z;;
160;524;;Hier profitieren Mensch und Tier! Es ist wirklich an der Zeit, das in Angriff zu nehmen!;2020-10-30T07:42:55Z;;
160;525;;Tauben brauchen ein zuhause!!;2020-10-30T07:44:12Z;;
160;527;;Win win Situation in jeglicher Hinsicht..Jeder profitiert davon!Tiergerecht..Menschgerecht...vergrämung allein kostet langfristig auch mehr....Und so stellt absolute positiv Werbung dar....wäre vorbildlich und sehr wünschenswert!;2020-10-30T07:54:11Z;;
160;528;;Sehr gutes Konzept;2020-10-30T07:55:14Z;;
160;529;;"Das ist die einzige Möglichkeit, die Population zu kontrollieren und dezimieren.
Die Tauben haben wirklich genug gelitten...";2020-10-30T07:59:43Z;;
160;530;;"Das wäre richtig toll!
Die Tauben gehören zum Hamburger Stadtbild und brauchen unsere Hilfe!";2020-10-30T08:00:26Z;;
160;531;;Lange überfällig! Bitte dringend an so einem prominenten Ort an den Tierschutz denken! Nur mit Tierschutzmassnahmen wie dieser kann dem Problem der Überpopulation von Stadttauben beikommen, ohne sie qualvoll verhungern zu lassen oder Schlimmeres. Prävention schützt Tier und Stadt.;2020-10-30T08:03:16Z;;
160;532;;Ich finde das eine sehr gute Idee Taubenschläge zu integrieren. Pflege und Geburtenkontrolle sind eine sinnvolle Art für ein gesundes Miteinander zwischen Tier und Mensch;2020-10-30T08:07:26Z;;
160;533;;Es wird Zeit dafür.;2020-10-30T08:08:21Z;;
160;534;;"Das ist eine großartige Idee, Tauben waren schon immer im Stadtbild dazugehörig und es wäre schön,wenn die Politik  endlich einmal einen richtigen Schritt in die richtige Richtung machen würde....Tierschutz findet zu wenig Platz in der Planung....Taubenschläge sind richtig und werden  das sogenannte ""Taubenproblem"" in die richtige Richtung lenken...";2020-10-30T08:09:56Z;;
160;535;;"Taubenschläge in der Innenstadt wären eine Win-Win-Situation für alle - die Tauben (die weniger und gesünder werden) und die Menschen (die sich teilweise gestört fühlen derzeit).
Ich bin auf jeden Fall dafür.";2020-10-30T08:11:37Z;;
160;536;;Sehr gute Idee!;2020-10-30T08:12:34Z;;
160;537;;"Tolle Lösung für alle Beteiligten.
So ist eine Populationskontrolle möglich und der Verschmutzung wird tierschutzgerecht vorgebeugt.";2020-10-30T08:14:50Z;;
160;538;;Genau so...Tierschutz auch für Tauben;2020-10-30T08:40:13Z;;
160;539;;Super Idee, damit hätte auch Hamburg endlich ein Vorzeigeobjekt, wie zum einen die Stadt sauberer wird und das „Taubenproblem“ in den Städten in den Griff zu bekommen ist. Die Tauben müssten micht mehr verzweifelt nach Futter suchen und kacken auch nicht alles voll, da der Kot im Taubenhaus bleibt. Dieser lässt sich git als Dünger  anschliessens in Grünanlagen verwenden. Win Win für alle :);2020-10-30T08:40:50Z;;
160;540;;Super Idee! Das ist eine effektive Lösung für Mensch und dir!;2020-10-30T08:41:15Z;;
160;541;;Nur so kann die Tauben Population kontrolliert werden und die armen Tiere verrecken nicht elendig;2020-10-30T08:45:36Z;;
160;542;;Auf jeden Fall welche bauen 😁;2020-10-30T09:08:17Z;;
160;543;;"Absolut super Idee. Gerade jetzt, wo darüber diskutiert wird, wie die Innenstädte nach Corona neu belebt werden können. Verelendete Tauben auf der Straße, die verzweifelt nach Futter suchen und noch nicht mal gefüttert werden dürfen, sind eine Schande für jede Stadt. Deswegen meide ich die Innenstadt, wo es geht. 
Städte mit Taubenschlägen sind sauber, freundlich, da macht es Spaß, herumzulaufen, zu bummeln, im Straßencafé zu sitzen.";2020-10-30T09:11:53Z;;
160;544;;Die Taubenschläge von Anfang an mit in die Planung zu integrieren, ist eine sehr gute Idee: wo andere Städte mit Netzen und Spikes hantieren, ist Hamburg sehr viel weiter! Respekt!;2020-10-30T09:37:28Z;;
160;545;;"Es wird höchste Zeit, das Hamburg sich in diesem Punkt anderen Städten anschliesst, welche den Zahn der Zeit im Sachen ""Stadttauben"" längst erkannt haben und sie tiergerecht ins Stadtbild integriren.";2020-10-30T09:42:15Z;;
160;546;;Sehr gut...ist schon lange überfällig !!!;2020-10-30T09:54:47Z;;
160;547;;Pro Taubenschläge! Damit wäre Tier und Mensch geholfen...;2020-10-30T10:13:49Z;;
160;548;;Sehr gut! Integration statt Bekämpfung. Mit betreuten Taubenschlägen könnten die Probleme für alle Seiten befriedigend gelöst werden.;2020-10-30T11:11:35Z;;
160;549;;Das wäre super!;2020-10-30T12:14:56Z;;
160;550;;Unbedingt durchführen! Tierleid muss vermieden werden.;2020-10-30T12:33:42Z;;
160;551;;Es ist soooo nötig!!!!!! Bitte bitte bitte!!! Jeder verdient Respekt. Diese wunderschönen Tiere mehr denn je. Irgendwann wird die Erde ohne Pflanzen und Tiere sein.Dann werdet ihr sehnlichst Tauben in Fülle herbei ersehnen. Dochbdann wird es zu spät sein.;2020-10-30T12:42:22Z;;
160;552;;Super Idee! Wird Zeit das so etwas umgesetzt wird. Die Tiere haben es verdient!;2020-10-30T12:44:57Z;;
160;553;;Tierschutz ist mir sehr wichtig und Tauben brauchen unbedingt unsere Hilfe.;2020-10-30T13:35:35Z;;
160;554;;Wird endlich Zeit, dass für die Tiere mehr getan wird.;2020-10-30T13:59:23Z;;
160;555;;Wird auch Zeit!;2020-10-30T14:22:23Z;;
160;556;;Super!! In Hamburg dringend benötigt;2020-10-30T14:26:15Z;;
160;557;;Gute Idee;2020-10-30T14:30:58Z;;
160;558;;"Las palomas son unas aves muy especiales, sensibles y inteligentes. 
Son injustamente tratadas, por lo que tienen que llevar unas vidas muy precarias Merecen ser conocidas por sus buenas cualidades para que esto se acabe.
Es posible dignificar sus vidas con una buena gestión ética por parte de los ayuntamientos.";2020-10-30T14:46:37Z;;
160;560;;Betreute Taubenschläge sind eine sehr gute Idee - und wirklich notwendig !;2020-10-30T15:27:03Z;;
160;561;;Sehr gute Idee!;2020-10-30T15:29:35Z;;
160;562;;Gebt den Stadttauben eine Stimme, sie haben leider keine Lobby 😥;2020-10-30T15:42:51Z;;
160;564;;Die einzige möglichkeit die Taubenpopulation zu regulieren und den Bestand gesund zu erhalten. Leben und leben lassen ohne einander zu stören.;2020-10-30T16:19:59Z;;
160;565;;Super Idee, wird auch Zeit das unsere Tauben ein Zuhause bekommen. Damit Sie hoffentlich nicht mehr misshandelt werden;2020-10-30T16:49:17Z;;
160;567;;Taubenschläge sind und bleiben die einzige Lösung, um den Bestand tierschutzgerecht zu minimieren und das Tierleid zu beenden.;2020-10-30T17:56:19Z;;
160;568;;Ein sehr erfreuliches Konzept, auch zu Gunsten der Tauben. Sehr gut!;2020-10-30T17:57:17Z;;
160;569;;"Endlich eine sinnige Lösung für alle Beteiligten! Die Stadt Hamburg kann jetzt richtig gut planen und investieren, um langfristig das ""Problem"" in den Griff zu bekommen.";2020-10-30T17:58:30Z;;
160;570;;Finde ich gut, die Tiere leiden offensichtlich und die Menschen fühlen sich durch die Tiere gestört.;2020-10-30T18:12:37Z;;
160;571;;Ich würde einem betreuten Taubenschlag befürworten. Meiner Meinung nach lässt sich nur so unermessliches Tierleid verringern und die Akzeptanz in der Bevölkerung fördern.;2020-10-30T18:47:10Z;;
160;572;;Taubenschläge sind allgemein eine sehr gute Idee. Die Tiere werden artgerecht gefüttert und müssen nicht auf Futtersuche gehen. Sie werden auch gesundheitlich betreut und dadurch können krankheiten die von Tier zu Tier übertragbar sind behandelt werden. Populationen können einfacher kontrolliert werden auf humaner Weise. Auch verletzte Tiere könnten oft schneller entdeckt und behandelt werden. Sie wären auch nicht so vielen gefahren ausgesetzt für die sie nicht gewappnet sind.;2020-10-30T19:02:24Z;;
160;573;;Schöne Idee. Ich bin dafür.;2020-10-30T19:31:56Z;;
160;574;;Tolle Idee👍;2020-10-30T20:45:06Z;;
160;575;;Wirklich, wirklich gute Prävention und Handhabe in einem - die Fütterungsverbote und Rattengiftvorfälle derzeit sind schlimm.;2020-10-30T20:57:07Z;;
160;576;;Tauben gehören zu Hamburg wie der Hafen und die Alster ! Sie verdienen endlich Respekt und ein vernünftiges zu Hause ! Hamburg , als Weltstadt kann zeigen wie es funktionieren kann , wenn man nur will! Diese Tiere müssen endlich mit dem nötigen Respekt behandelt werden und nicht mehr wie dreck !;2020-10-30T21:29:29Z;;
160;577;;Ja, endlich muss hier was passieren! Weder Menschen noch Tiere wollen dieses Elend der Tauben in der Stadt. Und es GIBT doch nachhaltige Lösungen mit Taubenschlägen und indem die Eier durch Beton-Eier ersetzt werden - wie in anderen Städten!;2020-10-30T22:19:24Z;;
160;578;;Sehr gut!!!;2020-10-30T22:22:19Z;;
160;579;;Unbedingt, bin absolut dafür !!!;2020-10-30T22:25:22Z;;
160;580;;Damit wird allen geholfen!!!;2020-10-30T22:52:45Z;;
160;581;;Ich finde es großartig, daß auch die Tauben berücksichtigt werden! Sie können nichts für ihr Schicksal und sind wundervolle Geschöpfe. Danke dafür!;2020-10-30T23:28:44Z;;
160;582;;"Das eine wunderbare Idee!!
Tauben brauchen ein Zuhause in dem so tierfeindlichen Hamburg. 
Die beste Lösung für Tier, Mensch und Stadt!";2020-10-31T04:36:53Z;;
160;583;;Ich finde, dass das eine tolle Idee ist und dringend umgesetzt werden sollte. Tauben gehören einfach nach Hamburg! Ich finde diese Vergrämungen so gruselig und bin der Meinung, dass die Tiere das einfach nicht verdient haben. Tauben gehören zu unserem Leben, so wie alle anderen Lebewesen auch. Und sie haben einfach verdient, dass man sich um sie kümmert und ihnen ein vernünftiges Zuhause anbietet. Dann verbleibt auch das Betteln auf den Straßen. Daumen hoch für Taubenschläge am Jungfernstieg.;2020-10-31T05:26:32Z;;
160;585;;Hamburg braucht Tierschutz;2020-10-31T08:01:27Z;;
160;586;;Danke für diesen Vorschlag! Ja, Hamburg bzw. die Politik sollte endlich Verantwortung für Lebewesen übernehmen die nur da sind weil der Mensch sie gezüchtet hat. Die Stadttaube ist kein Wildtier und benötigt unsere Hilfe. Was spricht gegen einen Taubenschlag zur Geburtenkontrolle und kontrollierten Fütterung?;2020-10-31T09:28:59Z;;
160;587;;Gute Idee, so haben auch die Tauben etwas von der Umgestaltung des Jungfernstiegs!;2020-10-31T12:21:05Z;;
160;588;;Ein sehr wertvoller Vorschlag! Bitte weiter verbreiten, auch damit überhaupt bekannter wird, dass es diese Plattform hier gibt!;2020-10-31T13:18:15Z;;
160;589;;Eine tolle Idee für die Tauben und die Menschen profitieren auch davon.;2020-10-31T14:51:32Z;;
160;590;;Der einzige ethisch vertretbare Weg: eine friedliche Koexistenz von Mensch und Tier - in diesem Fall die so grausam behandelte und übel verleumdet Taube.;2020-10-31T16:43:40Z;;
160;591;;das wäre ein wichtiger Schritt in die richtige Richtung;2020-10-31T19:17:08Z;;
